ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"lark","210-2304","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","230-0159","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","230-0166","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","230-0263","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","230-0274","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","250-0167","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","250-0172","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","250-0275","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","250-0280","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","250-0315","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","250-0318","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","270-0173","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","270-0180","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","270-0281","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","270-0292","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","300-0115","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","300-0126","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","300-0211","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","300-0222","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","300-0305","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","300-0308","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","500-0127","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","500-0134","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","500-0223","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","500-0234","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","900-0135","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","900-0142","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","900-0235","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","900-0246","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","130-0158","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2121","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2122","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2123","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2124","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2125","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2126","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2127","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2128","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2225","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2226","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2227","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2228","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2229","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2230","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2231","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2232","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2307","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2308","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2309","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","150-2310","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","170-2119","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","170-2120","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","170-2223","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","170-2224","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","170-2305","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","170-2306","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","190-2109","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","190-2110","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","190-2111","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","190-2112","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","190-2113","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0159","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0160","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0161","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0162","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0163","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0164","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0165","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0166","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0264","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0265","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0266","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0267","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0268","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0269","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0270","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0271","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0272","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","230-0273","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0136","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0137","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0138","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0139","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0140","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0141","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0142","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0236","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0237","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0238","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0239","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0240","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0241","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0242","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0243","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0244","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0245","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","900-0246","ctydview","Courtyard View","Courtyard View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","180-2141","prtlmntainvw","Partial Mountain View","Partial Mountain View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","180-2148","prtlmntainvw","Partial Mountain View","Partial Mountain View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","180-2245","prtlmntainvw","Partial Mountain View","Partial Mountain View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","180-2252","prtlmntainvw","Partial Mountain View","Partial Mountain View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","100-0101","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0102","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0103","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0104","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0105","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0106","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0107","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0108","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0109","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0110","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0111","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0112","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0113","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0114","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0201","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0202","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0203","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0204","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0205","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0206","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0207","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0208","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0209","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0210","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0301","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0302","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0303","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","100-0304","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0247","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0248","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0249","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0250","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0251","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0309","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","110-0310","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0149","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0153","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0154","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0155","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0156","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0157","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0158","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0253","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0254","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0255","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0256","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0257","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0258","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0259","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0260","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0261","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0262","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0311","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0312","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0313","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","130-0314","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2151","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2152","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2153","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2154","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2255","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2256","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2257","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2258","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2327","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2328","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2329","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2330","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2331","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","140-2332","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2123","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2124","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2125","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2126","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2127","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2128","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2225","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2226","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2227","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2228","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2229","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2230","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2231","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2232","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2307","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2308","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2309","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","150-2310","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2134","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2135","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2136","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2137","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2138","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2233","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2234","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2235","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2236","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2237","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2238","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2239","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2240","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2241","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2208","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2301","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2302","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2303","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2304","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","230-0263","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","250-0315","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","250-0316","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","250-0317","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","250-0318","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0211","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0213","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0215","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0216","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0217","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0218","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0219","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0305","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0306","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0307","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","300-0308","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","250-0167","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0168","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0169","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0170","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0275","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0276","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0277","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0278","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0279","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0280","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0315","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0316","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0317","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","250-0318","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0128","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0129","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0130","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0131","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0132","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0133","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0134","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0223","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0224","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0225","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0226","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0227","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0228","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0229","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0230","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0231","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0232","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
"lark","500-0233","prtlparkview","Partial Park View","Partial Park View",,,25.00,08/01/2016,25.00,08/23/2016,,,
