CommUnits
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
"lark",,,"160-2130","Residential","us",,,,,,09/30/2014,"1600 Lincoln Village Circle","Apt. 2130",,,"Larkspur","CA","94939",3025.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2131","Residential","us",,,,,,12/16/2015,"1600 Lincoln Village Circle","Apt. 2131",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2132","Residential","us",,,,,,11/11/2015,"1600 Lincoln Village Circle","Apt. 2132",,,"Larkspur","CA","94939",3400.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"1600",,,,,,,,,,,,,,,"Renovation"
"lark",,,"160-2133","Residential","us",,,,,,12/03/2015,"1600 Lincoln Village Circle","Apt. 2133",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2134","Residential","us",,,,,,01/14/2016,"1600 Lincoln Village Circle","Apt. 2134",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2135","Residential","us",,,,,,01/07/2015,"1600 Lincoln Village Circle","Apt. 2135",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2136","Residential","us",,,,,,07/24/2014,"1600 Lincoln Village Circle","Apt. 2136",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of most current renters insurance."
"lark",,,"160-2136","Residential","us",,,,,,07/24/2014,"1600 Lincoln Village Circle","Apt. 2136",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2137","Residential","us",,,,,,12/03/2015,"1600 Lincoln Village Circle","Apt. 2137",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2138","Residential","us",,,,,,03/30/2015,"1600 Lincoln Village Circle","Apt. 2138",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2233","Residential","us",,,,,,02/27/2016,"1600 Lincoln Village Circle","Apt. 2233",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2234","Residential","us",,,,,,07/14/2016,"1600 Lincoln Village Circle","Apt. 2234",,,"Larkspur","CA","94939",3075.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2235","Residential","us",,,,,,12/17/2015,"1600 Lincoln Village Circle","Apt. 2235",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2236","Residential","us",,,,,,12/15/2015,"1600 Lincoln Village Circle","Apt. 2236",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2237","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2237",,,"Larkspur","CA","94939",3075.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Called: Tenant will bring in proof of most recent renters insurance as soon as possible."
"lark",,,"160-2237","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2237",,,"Larkspur","CA","94939",3075.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2238","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2238",,,"Larkspur","CA","94939",3075.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Called: Tenant will be requesting proof of most recent renters insurance and forwarding it to our office as soon as possible."
"lark",,,"160-2238","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2238",,,"Larkspur","CA","94939",3075.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2239","Residential","us",,,,,,11/16/2013,"1600 Lincoln Village Circle","Apt. 2239",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2240","Residential","us",,,,,,07/01/2014,"1600 Lincoln Village Circle","Apt. 2240",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Called: Tenant is no longer occupying the garden plot."
"lark",,,"160-2240","Residential","us",,,,,,07/01/2014,"1600 Lincoln Village Circle","Apt. 2240",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2241","Residential","us",,,,,,08/31/2015,"1600 Lincoln Village Circle","Apt. 2241",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2242","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2242",,,"Larkspur","CA","94939",3150.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2311","Residential","us",,,,,08/27/2016,08/27/2016,"1600 Lincoln Village Circle","Apt. 2311",,,"Larkspur","CA","94939",3475.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"1600",,,,,,,,,,,,,,,"Renovated"
"lark",,,"160-2312","Residential","us",,,,,,11/22/2013,"1600 Lincoln Village Circle","Apt. 2312",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2313","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2313",,,"Larkspur","CA","94939",3125.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2314","Residential","us",,,,,,01/24/2016,"1600 Lincoln Village Circle","Apt. 2314",,,"Larkspur","CA","94939",3175.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2315","Residential","us",,,,,,,"1600 Lincoln Village Circle","Apt. 2315",,,"Larkspur","CA","94939",3125.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2316","Residential","us",,,,,,07/16/2016,"1600 Lincoln Village Circle","Apt. 2316",,,"Larkspur","CA","94939",3450.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2317","Residential","us",,,,,,07/31/2015,"1600 Lincoln Village Circle","Apt. 2317",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"160-2318","Residential","us",,,,,,01/31/2016,"1600 Lincoln Village Circle","Apt. 2318",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1600",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2117","Residential","us",,,,,,06/27/2016,"1700 Lincoln Village Circle","Apt. 2117",,,"Larkspur","CA","94939",3175.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2118","Residential","us",,,,,,06/04/2014,"1700 Lincoln Village Circle","Apt. 2118",,,"Larkspur","CA","94939",3500.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1700",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of renters insurance as soon as possible."
"lark",,,"170-2118","Residential","us",,,,,,06/04/2014,"1700 Lincoln Village Circle","Apt. 2118",,,"Larkspur","CA","94939",3500.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2119","Residential","us",,,,,,03/23/2016,"1700 Lincoln Village Circle","Apt. 2119",,,"Larkspur","CA","94939",3650.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2120","Residential","us",,,,,,10/08/2015,"1700 Lincoln Village Circle","Apt. 2120",,,"Larkspur","CA","94939",3600.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2221","Residential","us",,,,,,03/08/2014,"1700 Lincoln Village Circle","Apt. 2221",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1700",,,,,,,,,,,,,,,"Called: tenant will be bringing in proof of most recent renters insurance by the end of this week."
"lark",,,"170-2221","Residential","us",,,,,,03/08/2014,"1700 Lincoln Village Circle","Apt. 2221",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2222","Residential","us",,,,,,12/02/2015,"1700 Lincoln Village Circle","Apt. 2222",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2223","Residential","us",,,,,,01/20/2014,"1700 Lincoln Village Circle","Apt. 2223",,,"Larkspur","CA","94939",3175.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2224","Residential","us",,,,,,03/15/2016,"1700 Lincoln Village Circle","Apt. 2224",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2305","Residential","us",,,,,,,"1700 Lincoln Village Circle","Apt. 2305",,,"Larkspur","CA","94939",3250.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1700",,,,,,,,,,,,,,,"Called: Tenant will be emailing or bringing in proof of most current renters insurance by Saturday 8/13/16"
"lark",,,"170-2305","Residential","us",,,,,,,"1700 Lincoln Village Circle","Apt. 2305",,,"Larkspur","CA","94939",3250.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"170-2306","Residential","us",,,,,,10/09/2015,"1700 Lincoln Village Circle","Apt. 2306",,,"Larkspur","CA","94939",3600.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1700",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2139","Residential","us",,,,,,10/30/2015,"1800 Lincoln Village Circle","Apt. 2139",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2140","Residential","us",,,,,,11/11/2015,"1800 Lincoln Village Circle","Apt. 2140",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2141","Residential","us",,,,,07/28/2016,07/28/2016,"1800 Lincoln Village Circle","Apt. 2141",,,"Larkspur","CA","94939",3550.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2142","Residential","us",,,,,,08/27/2015,"1800 Lincoln Village Circle","Apt. 2142",,,"Larkspur","CA","94939",3985.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"180-2143","Residential","us",,,,,,05/31/2016,"1800 Lincoln Village Circle","Apt. 2143",,,"Larkspur","CA","94939",3550.00,946.000000,0,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2144","Residential","us",,,,,,03/15/2016,"1800 Lincoln Village Circle","Apt. 2144",,,"Larkspur","CA","94939",3200.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2145","Residential","us",,,,,,12/21/2015,"1800 Lincoln Village Circle","Apt. 2145",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2146","Residential","us",,,,,06/28/2016,06/28/2016,"1800 Lincoln Village Circle","Apt. 2146",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2147","Residential","us",,,,,06/25/2016,06/25/2016,"1800 Lincoln Village Circle","Apt. 2147",,,"Larkspur","CA","94939",3975.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2148","Residential","us",,,,,06/26/2016,06/26/2016,"1800 Lincoln Village Circle","Apt. 2148",,,"Larkspur","CA","94939",3600.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"180-2149","Residential","us",,,,,05/25/2016,05/25/2016,"1800 Lincoln Village Circle","Apt. 2149",,,"Larkspur","CA","94939",3975.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2150","Residential","us",,,,,01/15/2016,01/15/2016,"1800 Lincoln Village Circle","Apt. 2150",,,"Larkspur","CA","94939",3625.00,896.000000,-1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2243","Residential","us",,,,,,06/21/2014,"1800 Lincoln Village Circle","Apt. 2243",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Called: tenant will have his wife drop off proof of most recent renters insurance as soon as possible."
"lark",,,"180-2243","Residential","us",,,,,,06/21/2014,"1800 Lincoln Village Circle","Apt. 2243",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2244","Residential","us",,,,,,06/02/2015,"1800 Lincoln Village Circle","Apt. 2244",,,"Larkspur","CA","94939",3400.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"GE will be replacing the dented microwave 9/28, unit is ready otherwise"
"lark",,,"180-2244","Residential","us",,,,,,06/02/2015,"1800 Lincoln Village Circle","Apt. 2244",,,"Larkspur","CA","94939",3400.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"180-2245","Residential","us",,,,,,11/06/2015,"1800 Lincoln Village Circle","Apt. 2245",,,"Larkspur","CA","94939",3550.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"180-2246","Residential","us",,,,,,06/30/2015,"1800 Lincoln Village Circle","Apt. 2246",,,"Larkspur","CA","94939",3500.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2247","Residential","us",,,,,,01/25/2016,"1800 Lincoln Village Circle","Apt. 2247",,,"Larkspur","CA","94939",3500.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2248","Residential","us",,,,,,,"1800 Lincoln Village Circle","Apt. 2248",,,"Larkspur","CA","94939",3150.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2249","Residential","us",,,,,07/23/2016,07/23/2016,"1800 Lincoln Village Circle","Apt. 2249",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2250","Residential","us",,,,,,05/31/2016,"1800 Lincoln Village Circle","Apt. 2250",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2251","Residential","us",,,,,,01/22/2016,"1800 Lincoln Village Circle","Apt. 2251",,,"Larkspur","CA","94939",3500.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2252","Residential","us",,,,,08/31/2016,08/31/2016,"1800 Lincoln Village Circle","Apt. 2252",,,"Larkspur","CA","94939",3550.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"Renovated"
"lark",,,"180-2253","Residential","us",,,,,,11/06/2015,"1800 Lincoln Village Circle","Apt. 2253",,,"Larkspur","CA","94939",3925.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"180-2254","Residential","us",,,,,,01/27/2015,"1800 Lincoln Village Circle","Apt. 2254",,,"Larkspur","CA","94939",3175.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2319","Residential","us",,,,,,06/24/2014,"1800 Lincoln Village Circle","Apt. 2319",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1800",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"180-2319","Residential","us",,,,,,06/24/2014,"1800 Lincoln Village Circle","Apt. 2319",,,"Larkspur","CA","94939",3225.00,896.000000,1,0,"lark_lsb",,2,"2","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2320","Residential","us",,,,,,12/15/2015,"1800 Lincoln Village Circle","Apt. 2320",,,"Larkspur","CA","94939",3975.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"180-2321","Residential","us",,,,,07/18/2016,07/18/2016,"1800 Lincoln Village Circle","Apt. 2321",,,"Larkspur","CA","94939",3975.00,946.000000,1,0,"l-lsb1",,2,"2","2","Yes",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2322","Residential","us",,,,,,03/06/2016,"1800 Lincoln Village Circle","Apt. 2322",,,"Larkspur","CA","94939",3650.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2323","Residential","us",,,,,,01/30/2015,"1800 Lincoln Village Circle","Apt. 2323",,,"Larkspur","CA","94939",3575.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,,,,,,,,,,,"Called: To leave a message and the mail box is full, will need to follow up to request proof of there most recent renters insurance."
"lark",,,"180-2323","Residential","us",,,,,,01/30/2015,"1800 Lincoln Village Circle","Apt. 2323",,,"Larkspur","CA","94939",3575.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2324","Residential","us",,,,,,,"1800 Lincoln Village Circle","Apt. 2324",,,"Larkspur","CA","94939",3200.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"1800",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"180-2325","Residential","us",,,,,,04/07/2015,"1800 Lincoln Village Circle","Apt. 2325",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"1800",,,,,99.00,,,,,,,,,,"Unrenovated"
"lark",,,"180-2326","Residential","us",,,,,,10/01/2015,"1800 Lincoln Village Circle","Apt. 2326",,,"Larkspur","CA","94939",3650.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"180-2326","Residential","us",,,,,,10/01/2015,"1800 Lincoln Village Circle","Apt. 2326",,,"Larkspur","CA","94939",3650.00,896.000000,1,0,"lark_lsb",,2,"2","1","Yes",,,,,"1800",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"190-2109","Residential","us",,,,,,10/12/2015,"1900 Lincoln Village Circle","Apt. 2109",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2110","Residential","us",,,,,,08/18/2015,"1900 Lincoln Village Circle","Apt. 2110",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2111","Residential","us",,,,,,06/20/2016,"1900 Lincoln Village Circle","Apt. 2111",,,"Larkspur","CA","94939",3425.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2112","Residential","us",,,,,,09/30/2015,"1900 Lincoln Village Circle","Apt. 2112",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Cort to Pick up furniture on 10/26/15"
"lark",,,"190-2112","Residential","us",,,,,,09/30/2015,"1900 Lincoln Village Circle","Apt. 2112",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2113","Residential","us",,,,,,10/30/2014,"1900 Lincoln Village Circle","Apt. 2113",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Message: For tenant to bring proof of there most recent renters insurance as soon as possible."
"lark",,,"190-2113","Residential","us",,,,,,10/30/2014,"1900 Lincoln Village Circle","Apt. 2113",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2114","Down","us",,,,,08/09/2016,08/09/2016,"1900 Lincoln Village Circle","Apt. 2114",,,"Larkspur","CA","94939",3400.00,772.000000,0,0,"l-lsa1",,1,"1","1","Yes",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2115","Residential","us",,,,,,09/01/2015,"1900 Lincoln Village Circle","Apt. 2115",,,"Larkspur","CA","94939",3075.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2116","Residential","us",,,,,,01/10/2015,"1900 Lincoln Village Circle","Apt. 2116",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"190-2116","Residential","us",,,,,,01/10/2015,"1900 Lincoln Village Circle","Apt. 2116",,,"Larkspur","CA","94939",3050.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2209","Residential","us",,,,,,05/05/2014,"1900 Lincoln Village Circle","Apt. 2209",,,"Larkspur","CA","94939",3725.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2210","Down","us",,,,,08/14/2016,08/14/2016,"1900 Lincoln Village Circle","Apt. 2210",,,"Larkspur","CA","94939",4150.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2211","Residential","us",,,,,,06/10/2016,"1900 Lincoln Village Circle","Apt. 2211",,,"Larkspur","CA","94939",4150.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2212","Residential","us",,,,,,12/11/2015,"1900 Lincoln Village Circle","Apt. 2212",,,"Larkspur","CA","94939",3700.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2213","Residential","us",,,,,,04/30/2015,"1900 Lincoln Village Circle","Apt. 2213",,,"Larkspur","CA","94939",3700.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2214","Residential","us",,,,,08/18/2016,08/18/2016,"1900 Lincoln Village Circle","Apt. 2214",,,"Larkspur","CA","94939",4150.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2215","Residential","us",,,,,,05/25/2015,"1900 Lincoln Village Circle","Apt. 2215",,,"Larkspur","CA","94939",4150.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"1900",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"190-2216","Residential","us",,,,,08/18/2016,08/18/2016,"1900 Lincoln Village Circle","Apt. 2216",,,"Larkspur","CA","94939",4150.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"1900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"190-2217","Residential","us",,,,,,07/30/2015,"1900 Lincoln Village Circle","Apt. 2217",,,"Larkspur","CA","94939",3700.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"1900",,,,,,,,,,,,,,,"Renovated"
